V(V),I(A)
16.8,-5.34e-06
17.0,-5.31e-06
17.2,-5.28e-06
17.4,-5.26e-06
17.6,-5.23e-06
17.8,-5.2e-06
18.0,-5.18e-06
18.2,-5.17e-06
18.4,-5.14e-06
18.6,-5.12e-06
18.8,-5.09e-06
19.0,-5.04e-06
19.2,-5e-06
19.4,-4.97e-06
19.6,-4.92e-06
19.8,-4.89e-06
20.0,-4.85e-06
20.2,-4.84e-06
20.4,-4.85e-06
20.6,-4.85e-06
20.8,-4.84e-06
21.0,-4.86e-06
21.2,-4.86e-06
21.4,-4.85e-06
21.6,-4.84e-06
21.8,-4.82e-06
22.0,-4.81e-06
22.2,-4.8e-06
22.4,-4.78e-06
22.6,-4.75e-06
22.8,-4.73e-06
23.0,-4.7e-06
23.2,-4.68e-06
23.4,-4.66e-06
23.6,-4.63e-06
23.8,-4.62e-06
24.0,-4.6e-06
24.2,-4.57e-06
24.4,-4.56e-06
24.6,-4.54e-06
24.8,-4.51e-06
25.0,-4.48e-06
25.2,-4.45e-06
25.4,-4.4e-06
25.6,-4.34e-06
25.8,-4.33e-06
26.0,-4.34e-06
26.2,-4.31e-06
26.4,-4.29e-06
26.6,-4.28e-06
26.8,-4.27e-06
27.0,-4.27e-06
27.2,-4.27e-06
27.4,-4.27e-06
27.6,-4.27e-06
27.8,-4.26e-06
28.0,-4.22e-06
28.2,-4.16e-06
28.4,-4.1e-06
28.6,-4.03e-06
28.8,-3.96e-06
29.0,-3.88e-06
29.2,-3.81e-06
29.4,-3.71e-06
29.6,-3.63e-06
29.8,-3.55e-06
30.0,-3.47e-06
30.2,-3.4e-06
30.4,-3.33e-06
30.6,-3.27e-06
30.8,-3.21e-06
31.0,-3.16e-06
31.2,-3.12e-06
31.4,-3.1e-06
31.6,-3.08e-06
31.8,-3.09e-06
32.0,-3.1e-06
32.2,-3.11e-06
32.4,-3.13e-06
32.6,-3.15e-06
32.8,-3.14e-06
33.0,-3.14e-06
33.2,-3.16e-06
33.4,-3.17e-06
33.6,-3.17e-06
33.8,-3.17e-06
34.0,-3.16e-06
34.2,-3.15e-06
34.4,-3.14e-06
34.6,-3.12e-06
34.8,-3.11e-06
35.0,-3.09e-06
35.2,-3.07e-06
35.4,-3.04e-06
35.6,-3.02e-06
35.8,-2.98e-06
36.0,-2.95e-06
36.2,-2.92e-06
36.4,-2.88e-06
36.6,-2.84e-06
36.8,-2.79e-06
37.0,-2.75e-06
37.2,-2.71e-06
37.4,-2.66e-06
37.6,-2.61e-06
37.8,-2.56e-06
38.0,-2.5e-06
38.2,-2.44e-06
38.4,-2.38e-06
38.6,-2.31e-06
38.8,-2.24e-06
39.0,-2.17e-06
39.2,-2.1e-06
39.4,-2.03e-06
39.6,-1.96e-06
39.8,-1.89e-06
40.0,-1.83e-06
40.2,-1.77e-06
40.4,-1.71e-06
40.6,-1.66e-06
40.8,-1.63e-06
41.0,-1.6e-06
41.2,-1.58e-06
41.4,-1.56e-06
41.6,-1.54e-06
41.8,-1.52e-06
42.0,-1.48e-06
42.2,-1.45e-06
42.4,-1.41e-06
42.6,-1.36e-06
42.8,-1.32e-06
43.0,-1.27e-06
43.2,-1.22e-06
43.4,-1.16e-06
43.6,-1.11e-06
43.8,-1.06e-06
44.0,-1e-06
44.2,-9.4e-07
44.4,-8.9e-07
44.6,-8.3e-07
44.8,-7.7e-07
45.0,-7.2e-07
45.2,-6.7e-07
45.4,-6e-07
45.6,-5.4e-07
45.8,-4.7e-07
46.0,-4e-07
46.2,-3.3e-07
46.4,-2.7e-07
46.6,-2.1e-07
46.8,-1.5e-07
47.0,-8e-08
47.2,-2e-08
47.4,6e-08
47.6,1.3e-07
47.8,2e-07
48.0,2.7e-07
48.2,3.5e-07
48.4,4.4e-07
48.6,5.4e-07
48.8,6.3e-07
49.0,7.1e-07
49.2,7.7e-07
49.4,8.3e-07
49.6,8.7e-07
49.8,8.8e-07
50.0,8.8e-07
50.2,8.8e-07
50.4,8.6e-07
50.6,8.5e-07
50.8,8.5e-07
51.0,8.4e-07
51.2,8.5e-07
51.4,8.7e-07
51.6,9e-07
51.8,9.4e-07
52.0,9.9e-07
52.2,1.03e-06
52.4,1.08e-06
52.6,1.15e-06
52.8,1.21e-06
53.0,1.29e-06
53.2,1.37e-06
53.4,1.44e-06
53.6,1.52e-06
53.8,1.59e-06
54.0,1.69e-06
54.2,1.82e-06
54.4,1.96e-06
54.6,2.01e-06
54.8,2.04e-06
55.0,2.04e-06
55.2,2.04e-06
55.4,2.02e-06
55.6,2.01e-06
55.8,1.99e-06
56.0,1.97e-06
56.2,1.96e-06
56.4,1.94e-06
56.6,1.92e-06
56.8,1.9e-06
57.0,1.88e-06
57.2,1.87e-06
57.4,1.87e-06
57.6,1.87e-06
57.8,1.9e-06
58.0,1.95e-06
58.2,2.02e-06
58.4,2.1e-06
58.6,2.2e-06
58.8,2.29e-06
59.0,2.39e-06
59.2,2.49e-06
59.4,2.58e-06
59.6,2.65e-06
59.8,2.72e-06
60.0,2.78e-06
60.2,2.83e-06
60.4,2.88e-06
60.6,2.93e-06
60.8,2.96e-06
61.0,2.98e-06
61.2,3e-06
61.4,3.04e-06
61.6,3.08e-06
61.8,3.13e-06
62.0,3.18e-06
62.2,3.24e-06
62.4,3.3e-06
62.6,3.36e-06
62.8,3.44e-06
63.0,3.53e-06
63.2,3.6e-06
63.4,3.67e-06
63.6,3.72e-06
63.8,3.76e-06
64.0,3.8e-06
64.2,3.86e-06
64.4,3.9e-06
64.6,3.93e-06
64.8,3.97e-06
65.0,4.02e-06
65.2,4.07e-06
65.4,4.13e-06
65.6,4.22e-06
65.8,4.31e-06
66.0,4.42e-06
66.2,4.55e-06
66.4,4.68e-06
66.6,4.85e-06
66.8,5.07e-06
67.0,5.31e-06
67.2,5.55e-06
67.4,5.82e-06
67.6,6.12e-06
67.8,6.41e-06
68.0,6.69e-06
68.2,6.97e-06
68.4,7.25e-06
68.6,7.49e-06
68.8,7.71e-06
69.0,7.95e-06
69.2,8.22e-06
69.4,8.49e-06
69.6,8.76e-06
69.8,9.02e-06
70.0,9.28e-06
70.2,9.54e-06
70.4,9.79e-06
70.6,1.003e-05
70.8,1.029e-05
71.0,1.056e-05
71.2,1.084e-05
71.4,1.11e-05
71.6,1.137e-05
71.8,1.162e-05
72.0,1.188e-05
72.2,1.218e-05
72.4,1.25e-05
72.6,1.286e-05
72.8,1.328e-05
73.0,1.385e-05
73.2,1.452e-05
73.4,1.53e-05
73.6,1.62e-05
73.8,1.722e-05
74.0,1.837e-05
74.2,1.971e-05
74.8,2.46e-05
75.0,2.62e-05
75.2,2.83e-05
75.4,3.05e-05
75.6,3.27e-05
75.8,3.52e-05
76.0,3.79e-05
76.2,4.1e-05
76.4,4.47e-05
76.6,4.9e-05
76.8,5.4e-05
77.0,5.97e-05
77.2,6.62e-05
77.4,7.35e-05
77.6,8.18e-05
77.8,9.11e-05
78.0,0.0001013
78.2,0.0001123
78.4,0.0001236
78.6,0.0001353
78.8,0.0001476
79.0,0.0001603
79.2,0.0001732
79.4,0.0001857
79.6,0.0001981
80.4,0.000251
80.6,0.00026
80.8,0.00027
81.0,0.000279
81.2,0.000288
81.4,0.000296
81.6,0.000304
81.8,0.000311
82.0,0.000319
82.2,0.000327
82.4,0.000334
82.6,0.000342
82.8,0.000349
83.0,0.000357
83.2,0.000364
83.4,0.000371
83.6,0.000379
83.8,0.000386
84.0,0.000393
84.2,0.0004
84.4,0.000407
84.6,0.000414
84.8,0.000421
85.0,0.000428
