V(V),I(A)
-10.0,-8.5e-07
-9.8,-1.05e-06
-9.6,-1.02e-06
-9.4,-1.04e-06
-9.2,-1.04e-06
-9.0,-1.04e-06
-8.8,-1.04e-06
-8.6,-1.04e-06
-8.4,-1.03e-06
-8.2,-1.02e-06
-8.0,-1.02e-06
-7.8,-1.02e-06
-7.6,-1.01e-06
-7.4,-1e-06
-7.2,-9.9e-07
-7.0,-9.8e-07
-6.8,-9.8e-07
-6.6,-9.7e-07
-6.4,-9.6e-07
-6.2,-9.5e-07
-6.0,-9.4e-07
-5.8,-9.3e-07
-5.6,-9.2e-07
-5.4,-9.1e-07
-5.2,-9e-07
-5.0,-8.9e-07
-4.8,-8.8e-07
-4.6,-8.7e-07
-4.4,-8.6e-07
-4.2,-8.5e-07
-4.0,-8.4e-07
-3.8,-8.3e-07
-3.6,-8.2e-07
-3.4,-8.2e-07
-3.2,-8e-07
-3.0,-7.9e-07
-2.8,-7.9e-07
-2.6,-7.7e-07
-2.4,-7.7e-07
-2.2,-7.6e-07
-2.0,-7.4e-07
-1.8,-7.3e-07
-1.6,-7.3e-07
-1.4,-7.2e-07
-1.2,-7.1e-07
-1.0,-7e-07
-0.8,-7e-07
-0.6,-6.9e-07
-0.4,-6.8e-07
-0.2,-6.8e-07
0.0,-6.7e-07
0.2,-6.6e-07
0.4,-6.6e-07
0.6,-6.5e-07
0.8,-6.5e-07
1.0,-6.4e-07
1.2,-6.3e-07
1.4,-6.3e-07
1.6,-6.2e-07
1.8,-6.2e-07
2.0,-6.1e-07
2.2,-6e-07
2.4,-5.9e-07
2.6,-5.9e-07
2.8,-5.8e-07
3.0,-5.8e-07
3.2,-5.7e-07
3.4,-5.6e-07
3.6,-5.5e-07
3.8,-5.4e-07
4.0,-5.3e-07
4.2,-5.2e-07
4.4,-5.1e-07
4.6,-5.1e-07
4.8,-5e-07
5.0,-4.9e-07
5.2,-4.8e-07
5.4,-4.7e-07
5.6,-4.7e-07
5.8,-4.5e-07
6.0,-4.4e-07
6.2,-4.4e-07
6.4,-4.3e-07
6.6,-4.1e-07
6.8,-3.9e-07
7.0,-3.8e-07
7.2,-3.6e-07
7.4,-3.4e-07
7.6,-3.3e-07
7.8,-3.2e-07
8.0,-3.1e-07
8.2,-3e-07
8.4,-2.8e-07
8.6,-2.7e-07
8.8,-2.5e-07
9.0,-2.4e-07
9.2,-2.3e-07
9.4,-2.1e-07
9.6,-2e-07
9.8,-1.9e-07
10.0,-1.8e-07
10.2,-1.6e-07
10.4,-1.5e-07
10.6,-1.4e-07
10.8,-1.2e-07
11.0,-1.1e-07
11.2,-1e-07
11.4,-9e-08
11.6,-8e-08
11.8,-7e-08
12.0,-4e-08
12.2,-1e-08
12.4,1e-08
12.6,6e-08
12.8,9e-08
13.0,1.4e-07
13.2,2e-07
13.4,2.7e-07
13.6,3.5e-07
13.8,4.4e-07
14.0,5.3e-07
14.2,6.5e-07
14.4,7.8e-07
14.6,9.2e-07
14.8,1.05e-06
15.0,1.18e-06
15.2,1.31e-06
15.4,1.46e-06
15.6,1.59e-06
15.8,1.72e-06
16.0,1.85e-06
16.2,1.98e-06
16.4,2.12e-06
16.6,2.24e-06
16.8,2.35e-06
17.0,2.46e-06
17.2,2.57e-06
17.4,2.68e-06
17.6,2.78e-06
17.8,2.89e-06
18.0,3.04e-06
18.2,3.28e-06
18.4,3.66e-06
18.6,4.2e-06
18.8,4.93e-06
19.0,5.86e-06
19.2,7.05e-06
19.4,8.44e-06
19.6,1.006e-05
19.8,1.189e-05
20.0,1.396e-05
20.2,1.627e-05
20.4,1.884e-05
21.0,2.88e-05
21.2,3.25e-05
21.4,3.76e-05
21.6,4.35e-05
21.8,4.98e-05
22.0,5.62e-05
22.2,6.23e-05
22.4,6.85e-05
22.6,7.45e-05
22.8,8.01e-05
23.0,8.54e-05
23.2,9.03e-05
23.4,9.51e-05
23.6,9.97e-05
23.8,0.0001042
24.0,0.0001087
24.2,0.0001131
24.4,0.0001173
24.6,0.0001214
24.8,0.0001254
25.0,0.0001294
