V(V),I(A)
-10.0,-3.5e-07
-10.0,-6.4e-07
-9.8,-6.6e-07
-9.6,-6.6e-07
-9.4,-6.5e-07
-9.2,-6.5e-07
-9.0,-6.4e-07
-8.8,-6.4e-07
-8.6,-6.3e-07
-8.4,-6.3e-07
-8.2,-6.2e-07
-8.0,-6.2e-07
-7.8,-6.1e-07
-7.6,-6e-07
-7.4,-5.9e-07
-7.2,-5.9e-07
-7.0,-5.8e-07
-6.8,-5.8e-07
-6.6,-5.7e-07
-6.4,-5.6e-07
-6.2,-5.6e-07
-6.0,-5.5e-07
-5.8,-5.5e-07
-5.6,-5.4e-07
-5.4,-5.3e-07
-5.2,-5.2e-07
-5.0,-5.2e-07
-4.8,-5.1e-07
-4.6,-5.1e-07
-4.4,-5e-07
-4.2,-4.9e-07
-4.0,-4.8e-07
-3.8,-4.8e-07
-3.6,-4.7e-07
-3.4,-4.6e-07
-3.2,-4.5e-07
-3.0,-4.5e-07
-2.8,-4.4e-07
-2.6,-4.3e-07
-2.4,-4.3e-07
-2.2,-4.2e-07
-2.0,-4.1e-07
-1.8,-4.1e-07
-1.6,-4e-07
-1.4,-3.9e-07
-1.2,-3.9e-07
-1.0,-3.8e-07
-0.8,-3.7e-07
-0.6,-3.6e-07
-0.4,-3.6e-07
-0.2,-3.6e-07
0.0,-3.5e-07
0.2,-3.4e-07
0.4,-3.3e-07
0.6,-3.3e-07
0.8,-3.3e-07
1.0,-3.2e-07
1.2,-3.1e-07
1.4,-3.1e-07
1.6,-3e-07
1.8,-2.9e-07
2.0,-2.8e-07
2.2,-2.8e-07
2.4,-2.7e-07
2.6,-2.6e-07
2.8,-2.5e-07
3.0,-2.4e-07
3.2,-2.4e-07
3.4,-2.3e-07
3.6,-2.3e-07
3.8,-2.2e-07
4.0,-2.1e-07
4.2,-2e-07
4.4,-2e-07
4.6,-1.8e-07
4.8,-1.8e-07
5.0,-1.7e-07
5.2,-1.6e-07
5.4,-1.5e-07
5.6,-1.5e-07
5.8,-1.4e-07
6.0,-1.3e-07
6.2,-1.2e-07
6.4,-1.2e-07
6.6,-1.1e-07
6.8,-1e-07
7.0,-9e-08
7.2,-8e-08
7.4,-7e-08
7.6,-7e-08
7.8,-6e-08
8.0,-5e-08
8.2,-4e-08
8.4,-3e-08
8.6,-2e-08
8.8,-1e-08
9.0,0.0
9.2,1e-08
9.4,3e-08
9.6,5e-08
9.8,7e-08
10.0,9e-08
10.2,1.1e-07
10.4,1.4e-07
10.6,1.8e-07
10.8,2.2e-07
11.0,2.7e-07
11.2,3.2e-07
11.4,3.8e-07
11.6,4.5e-07
11.8,5.2e-07
12.0,5.9e-07
12.2,6.6e-07
12.4,7.4e-07
12.6,8.1e-07
12.8,8.9e-07
13.0,9.7e-07
13.2,1.05e-06
13.4,1.13e-06
13.6,1.2e-06
13.8,1.28e-06
14.0,1.35e-06
14.2,1.42e-06
14.4,1.5e-06
14.6,1.57e-06
14.8,1.65e-06
15.0,1.73e-06
15.2,1.8e-06
15.4,1.88e-06
15.6,1.97e-06
15.8,2.08e-06
16.0,2.22e-06
16.2,2.41e-06
16.4,2.68e-06
16.6,3.05e-06
16.8,3.5e-06
17.0,4.03e-06
17.2,4.62e-06
17.4,5.27e-06
17.6,5.97e-06
17.8,6.74e-06
18.0,7.6e-06
18.2,8.57e-06
18.4,9.59e-06
18.6,1.064e-05
18.8,1.175e-05
19.0,1.296e-05
19.2,1.421e-05
19.4,1.55e-05
19.6,1.679e-05
19.8,1.808e-05
20.0,1.942e-05
20.6,2.35e-05
20.8,2.47e-05
21.0,2.6e-05
21.2,2.74e-05
21.4,2.88e-05
21.6,3.01e-05
21.8,3.15e-05
22.0,3.28e-05
22.2,3.41e-05
22.4,3.54e-05
22.6,3.68e-05
22.8,3.81e-05
23.0,3.94e-05
23.2,4.07e-05
23.4,4.2e-05
23.6,4.33e-05
23.8,4.46e-05
24.0,4.59e-05
24.2,4.72e-05
24.4,4.84e-05
24.6,4.97e-05
24.8,5.09e-05
25.0,5.22e-05
