V(V),I(A)
5.8,-1.88e-06
6.0,-1.87e-06
6.2,-1.86e-06
6.4,-1.85e-06
6.6,-1.83e-06
6.8,-1.82e-06
7.0,-1.8e-06
7.2,-1.79e-06
7.4,-1.76e-06
7.6,-1.72e-06
7.8,-1.67e-06
8.0,-1.62e-06
8.2,-1.48e-06
8.4,-1.61e-06
8.6,-1.61e-06
8.8,-1.59e-06
9.0,-1.58e-06
9.2,-1.56e-06
9.4,-1.53e-06
9.6,-1.51e-06
9.8,-1.49e-06
10.0,-1.46e-06
10.2,-1.44e-06
10.4,-1.43e-06
10.6,-1.41e-06
10.8,-1.39e-06
11.0,-1.37e-06
11.2,-1.35e-06
11.4,-1.33e-06
11.6,-1.31e-06
11.8,-1.29e-06
12.0,-1.27e-06
12.2,-1.23e-06
12.4,-1.2e-06
12.6,-1.17e-06
12.8,-1.12e-06
13.0,-1.07e-06
13.2,-1.03e-06
13.4,-1e-06
13.6,-9.8e-07
13.8,-9.6e-07
14.0,-9.2e-07
14.2,-8.8e-07
14.4,-8.5e-07
14.6,-8.1e-07
14.8,-7.7e-07
15.0,-7.3e-07
15.2,-7e-07
15.4,-6.6e-07
15.6,-6.1e-07
15.8,-5.7e-07
16.0,-5.2e-07
16.2,-4.7e-07
16.4,-4.2e-07
16.6,-3.8e-07
16.8,-3.4e-07
17.0,-3e-07
17.2,-1.9e-07
17.4,-6e-08
17.6,-2e-08
17.8,3e-08
18.0,1.1e-07
18.2,1.8e-07
18.4,1.9e-07
18.6,2.1e-07
18.8,2.3e-07
19.0,2.4e-07
19.2,2.6e-07
19.4,2.7e-07
19.6,2.9e-07
19.8,3.2e-07
20.0,3.6e-07
20.2,4.1e-07
20.4,4.4e-07
20.6,4.8e-07
20.8,5.1e-07
21.0,5.4e-07
21.2,5.6e-07
21.4,5.9e-07
21.6,6.2e-07
21.8,6.5e-07
22.0,6.9e-07
22.2,7.3e-07
22.4,7.6e-07
22.6,7.8e-07
22.8,8.1e-07
23.0,8.4e-07
23.2,8.7e-07
23.4,8.9e-07
23.6,9.2e-07
23.8,9.5e-07
24.0,9.8e-07
24.2,1e-06
24.4,1.03e-06
24.6,1.07e-06
24.8,1.1e-06
25.0,1.14e-06
25.2,1.17e-06
25.4,1.19e-06
25.6,1.21e-06
25.8,1.24e-06
26.0,1.27e-06
26.2,1.29e-06
26.4,1.32e-06
26.6,1.36e-06
26.8,1.39e-06
27.0,1.42e-06
27.2,1.44e-06
27.4,1.47e-06
27.6,1.5e-06
27.8,1.52e-06
28.0,1.54e-06
28.2,1.56e-06
28.4,1.59e-06
28.6,1.62e-06
28.8,1.64e-06
29.0,1.7e-06
29.2,1.75e-06
29.4,1.78e-06
29.6,1.81e-06
29.8,1.84e-06
30.0,1.87e-06
30.2,1.91e-06
30.4,1.94e-06
30.6,1.98e-06
30.8,2.02e-06
31.0,2.05e-06
31.2,2.1e-06
31.4,2.14e-06
31.6,2.18e-06
31.8,2.22e-06
32.0,2.26e-06
32.2,2.32e-06
32.4,2.35e-06
32.6,2.38e-06
32.8,2.41e-06
33.0,2.45e-06
33.2,2.5e-06
33.4,2.53e-06
33.6,2.56e-06
33.8,2.6e-06
34.0,2.65e-06
34.2,2.68e-06
34.4,2.71e-06
34.6,2.76e-06
34.8,2.8e-06
35.0,2.84e-06
35.2,2.86e-06
35.4,2.88e-06
35.6,2.89e-06
35.8,2.91e-06
36.0,2.96e-06
36.2,2.99e-06
36.4,3.01e-06
36.6,3.03e-06
36.8,3.06e-06
37.0,3.09e-06
37.2,3.13e-06
37.4,3.15e-06
37.6,3.19e-06
37.8,3.23e-06
38.0,3.26e-06
38.2,3.3e-06
38.4,3.35e-06
38.6,3.4e-06
38.8,3.44e-06
39.0,3.47e-06
39.2,3.51e-06
39.4,3.55e-06
39.6,3.57e-06
39.8,3.58e-06
40.0,3.62e-06
40.2,3.67e-06
40.4,3.71e-06
40.6,3.73e-06
40.8,3.75e-06
41.0,3.78e-06
41.2,3.82e-06
41.4,3.86e-06
41.6,3.89e-06
41.8,3.91e-06
42.0,3.94e-06
42.2,4.01e-06
42.4,4.06e-06
42.6,4.08e-06
42.8,4.1e-06
43.0,4.14e-06
43.2,4.18e-06
43.4,4.24e-06
43.6,4.31e-06
43.8,4.44e-06
44.0,4.64e-06
44.2,4.8e-06
44.4,4.98e-06
44.6,5.2e-06
44.8,5.4e-06
45.0,5.61e-06
45.2,5.82e-06
45.4,6.02e-06
45.6,6.24e-06
45.8,6.48e-06
46.0,6.72e-06
46.2,6.95e-06
46.4,7.19e-06
46.6,7.42e-06
46.8,7.65e-06
47.0,7.88e-06
47.2,8.11e-06
47.4,8.34e-06
47.6,8.52e-06
47.8,8.69e-06
48.0,8.89e-06
48.2,9.11e-06
48.4,9.32e-06
48.6,9.55e-06
48.8,9.81e-06
49.0,1.014e-05
49.2,1.061e-05
49.4,1.126e-05
49.6,1.205e-05
49.8,1.303e-05
50.0,1.421e-05
50.2,1.635e-05
50.4,1.863e-05
51.0,2.46e-05
51.2,2.67e-05
51.4,2.86e-05
51.6,3.01e-05
51.8,3.14e-05
52.0,3.3e-05
52.2,3.51e-05
52.4,3.74e-05
52.6,3.95e-05
52.8,4.2e-05
53.0,4.51e-05
53.2,4.85e-05
53.4,5.26e-05
53.6,5.77e-05
53.8,6.4e-05
54.0,7.08e-05
54.2,7.78e-05
54.4,8.53e-05
54.6,9.24e-05
54.8,9.94e-05
55.0,0.0001053
55.2,0.0001128
55.4,0.0001218
55.6,0.0001289
55.8,0.0001339
56.0,0.0001418
56.2,0.0001494
56.4,0.0001552
56.6,0.0001609
56.8,0.0001666
57.0,0.0001722
57.2,0.000178
57.4,0.0001837
57.6,0.000189
57.8,0.000194
58.0,0.0001991
59.0,0.000223
59.2,0.000228
59.4,0.000234
59.6,0.000239
59.8,0.000242
60.0,0.000246
60.2,0.00025
60.4,0.000254
60.6,0.000259
60.8,0.000263
61.0,0.000267
61.2,0.000271
61.4,0.000275
61.6,0.000279
61.8,0.000283
62.0,0.000288
62.2,0.000292
62.4,0.000295
62.6,0.000299
62.8,0.000303
63.0,0.000307
63.2,0.000311
63.4,0.000315
63.6,0.000319
63.8,0.000322
64.0,0.000326
64.2,0.00033
64.4,0.000336
64.6,0.000341
65.0,0.00034
65.6,0.00036
65.8,0.000363
66.0,0.000367
66.2,0.000371
66.4,0.000376
66.6,0.000382
66.8,0.000387
67.0,0.000393
67.2,0.000399
67.4,0.000406
67.6,0.000414
67.8,0.000421
68.0,0.000431
68.2,0.000444
68.4,0.000456
68.6,0.000466
68.8,0.000476
69.0,0.000487
69.2,0.000498
69.4,0.000511
69.6,0.000529
69.8,0.000551
70.0,0.000571
