V(V),I(A)
-10.0,-7.27e-06
-9.8,-8.47e-06
-9.6,-8.65e-06
-9.4,-8.61e-06
-9.2,-8.57e-06
-9.0,-8.53e-06
-8.8,-8.49e-06
-8.6,-8.45e-06
-8.4,-8.42e-06
-8.2,-8.37e-06
-8.0,-8.33e-06
-7.8,-8.29e-06
-7.6,-8.25e-06
-7.4,-8.21e-06
-7.2,-8.17e-06
-7.0,-8.13e-06
-6.8,-8.09e-06
-6.6,-8.04e-06
-6.4,-8e-06
-6.2,-7.96e-06
-6.0,-7.92e-06
-5.8,-7.88e-06
-5.6,-7.85e-06
-5.4,-7.81e-06
-5.2,-7.77e-06
-5.0,-7.74e-06
-4.8,-7.7e-06
-4.6,-7.66e-06
-4.4,-7.62e-06
-4.2,-7.58e-06
-4.0,-7.54e-06
-3.8,-7.5e-06
-3.6,-7.46e-06
-3.4,-7.42e-06
-3.2,-7.38e-06
-3.0,-7.34e-06
-2.8,-7.3e-06
-2.6,-7.26e-06
-2.4,-7.22e-06
-2.2,-7.18e-06
-2.0,-7.14e-06
-1.8,-7.11e-06
-1.6,-7.07e-06
-1.4,-7.03e-06
-1.2,-6.99e-06
-1.0,-6.95e-06
-0.8,-6.91e-06
-0.6,-6.88e-06
-0.4,-6.84e-06
-0.2,-6.81e-06
0.0,-6.77e-06
0.2,-6.74e-06
0.4,-6.7e-06
0.6,-6.67e-06
0.8,-6.63e-06
1.0,-6.59e-06
1.2,-6.55e-06
1.4,-6.51e-06
1.6,-6.47e-06
1.8,-6.43e-06
2.0,-6.39e-06
2.2,-6.34e-06
2.4,-6.3e-06
2.6,-6.26e-06
2.8,-6.22e-06
3.0,-6.18e-06
3.2,-6.14e-06
3.4,-6.1e-06
3.6,-6.05e-06
3.8,-6.01e-06
4.0,-5.97e-06
4.2,-5.93e-06
4.4,-5.89e-06
4.6,-5.85e-06
4.8,-5.81e-06
5.0,-5.77e-06
5.2,-5.74e-06
5.4,-5.71e-06
5.6,-5.68e-06
5.8,-5.64e-06
6.0,-5.6e-06
6.2,-5.57e-06
6.4,-5.54e-06
6.6,-5.5e-06
6.8,-5.47e-06
7.0,-5.42e-06
7.2,-5.39e-06
7.4,-5.35e-06
7.6,-5.32e-06
7.8,-5.27e-06
8.0,-5.24e-06
8.2,-5.2e-06
8.4,-5.16e-06
8.6,-5.12e-06
8.8,-5.09e-06
9.0,-5.05e-06
9.2,-5.02e-06
9.4,-4.98e-06
9.6,-4.95e-06
9.8,-4.91e-06
10.0,-4.88e-06
10.2,-4.85e-06
10.4,-4.82e-06
10.6,-4.78e-06
10.8,-4.75e-06
11.0,-4.72e-06
11.2,-4.68e-06
11.4,-4.64e-06
11.6,-4.61e-06
11.8,-4.57e-06
12.0,-4.54e-06
12.2,-4.51e-06
12.4,-4.48e-06
12.6,-4.45e-06
12.8,-4.42e-06
13.0,-4.39e-06
13.2,-4.37e-06
13.4,-4.34e-06
13.6,-4.32e-06
13.8,-4.29e-06
14.0,-4.26e-06
14.2,-4.24e-06
14.4,-4.21e-06
14.6,-4.18e-06
14.8,-4.15e-06
15.0,-4.12e-06
15.2,-4.1e-06
15.4,-4.08e-06
15.6,-4.06e-06
15.8,-4.03e-06
16.0,-3.99e-06
16.2,-3.97e-06
16.4,-3.94e-06
16.6,-3.92e-06
16.8,-3.9e-06
17.0,-3.88e-06
17.2,-3.86e-06
17.4,-3.84e-06
17.6,-3.81e-06
17.8,-3.78e-06
18.0,-3.77e-06
18.2,-3.77e-06
18.4,-3.77e-06
18.6,-3.75e-06
18.8,-3.74e-06
19.0,-3.72e-06
19.2,-3.7e-06
19.4,-3.69e-06
19.6,-3.68e-06
19.8,-3.67e-06
20.0,-3.66e-06
20.2,-3.67e-06
20.4,-3.68e-06
20.6,-3.67e-06
20.8,-3.64e-06
21.0,-3.62e-06
21.2,-3.6e-06
21.4,-3.58e-06
21.6,-3.55e-06
21.8,-3.52e-06
22.0,-3.5e-06
22.2,-3.47e-06
22.4,-3.45e-06
22.6,-3.43e-06
22.8,-3.41e-06
23.0,-3.39e-06
23.2,-3.38e-06
23.4,-3.36e-06
23.6,-3.35e-06
23.8,-3.34e-06
24.0,-3.32e-06
24.2,-3.3e-06
24.4,-3.29e-06
24.6,-3.27e-06
24.8,-3.25e-06
25.0,-3.22e-06
25.2,-3.19e-06
25.4,-3.16e-06
25.6,-3.12e-06
25.8,-3.09e-06
26.0,-3.06e-06
26.2,-3.04e-06
26.4,-3.01e-06
26.6,-2.98e-06
26.8,-2.96e-06
27.0,-2.92e-06
27.2,-2.88e-06
27.4,-2.82e-06
27.6,-2.77e-06
27.8,-2.72e-06
28.0,-2.67e-06
28.2,-2.63e-06
28.4,-2.59e-06
28.6,-2.55e-06
28.8,-2.52e-06
29.0,-2.48e-06
29.2,-2.45e-06
29.4,-2.41e-06
29.6,-2.38e-06
29.8,-2.34e-06
30.0,-2.3e-06
30.2,-2.27e-06
30.4,-2.25e-06
30.6,-2.22e-06
30.8,-2.19e-06
31.0,-2.17e-06
31.2,-2.15e-06
31.4,-2.13e-06
31.6,-2.11e-06
31.8,-2.1e-06
32.0,-2.1e-06
32.2,-2.08e-06
32.4,-2.07e-06
32.6,-2.05e-06
32.8,-2.02e-06
33.0,-2e-06
33.2,-1.98e-06
33.4,-1.95e-06
33.6,-1.92e-06
33.8,-1.89e-06
34.0,-1.85e-06
34.2,-1.82e-06
34.4,-1.78e-06
34.6,-1.73e-06
34.8,-1.69e-06
35.0,-1.64e-06
35.2,-1.59e-06
35.4,-1.55e-06
35.6,-1.49e-06
35.8,-1.44e-06
36.0,-1.39e-06
36.2,-1.36e-06
36.4,-1.33e-06
36.6,-1.32e-06
36.8,-1.31e-06
37.0,-1.31e-06
37.2,-1.3e-06
37.4,-1.29e-06
37.6,-1.28e-06
37.8,-1.27e-06
38.0,-1.26e-06
38.2,-1.24e-06
38.4,-1.22e-06
38.6,-1.2e-06
38.8,-1.18e-06
39.0,-1.15e-06
39.2,-1.13e-06
39.4,-1.1e-06
39.6,-1.08e-06
39.8,-1.04e-06
40.0,-1.01e-06
40.2,-9.7e-07
40.4,-9.2e-07
40.6,-8.8e-07
40.8,-8.3e-07
41.0,-7.8e-07
41.2,-7.3e-07
41.4,-6.8e-07
41.6,-6.3e-07
41.8,-5.7e-07
42.0,-5.1e-07
42.2,-4.6e-07
42.4,-4.2e-07
42.6,-3.8e-07
42.8,-3.4e-07
43.0,-2.9e-07
43.2,-2.4e-07
43.4,-1.9e-07
43.6,-1.3e-07
43.8,-8e-08
44.0,-3e-08
44.2,3e-08
44.4,9e-08
44.6,1.4e-07
44.8,2.1e-07
45.0,2.9e-07
45.2,3.6e-07
45.4,4.2e-07
45.6,4.8e-07
45.8,5.4e-07
46.0,6e-07
46.2,6.6e-07
46.4,7.3e-07
46.6,8.1e-07
46.8,8.6e-07
47.0,9.1e-07
47.2,9.5e-07
47.4,9.9e-07
47.6,1.03e-06
47.8,1.07e-06
48.0,1.1e-06
48.2,1.13e-06
48.4,1.16e-06
48.6,1.19e-06
48.8,1.2e-06
49.0,1.23e-06
49.2,1.26e-06
49.4,1.29e-06
49.6,1.34e-06
49.8,1.38e-06
50.0,1.41e-06
50.2,1.44e-06
50.4,1.47e-06
50.6,1.5e-06
50.8,1.53e-06
51.0,1.55e-06
51.2,1.58e-06
51.4,1.6e-06
51.6,1.62e-06
51.8,1.66e-06
52.0,1.71e-06
52.2,1.76e-06
52.4,1.8e-06
52.6,1.85e-06
52.8,1.91e-06
53.0,1.99e-06
53.2,2.06e-06
53.4,2.13e-06
53.6,2.19e-06
53.8,2.26e-06
54.0,2.33e-06
54.2,2.4e-06
54.4,2.46e-06
54.6,2.53e-06
54.8,2.6e-06
55.0,2.66e-06
55.2,2.7e-06
55.4,2.75e-06
55.6,2.78e-06
55.8,2.8e-06
56.0,2.82e-06
56.2,2.84e-06
56.4,2.87e-06
56.6,2.92e-06
56.8,2.98e-06
57.0,3.08e-06
57.2,3.19e-06
57.4,3.31e-06
57.6,3.45e-06
57.8,3.62e-06
58.0,3.86e-06
58.2,4.14e-06
58.4,4.45e-06
58.6,4.76e-06
58.8,5.08e-06
59.0,5.42e-06
59.2,5.72e-06
59.4,6.03e-06
59.6,6.37e-06
59.8,6.7e-06
60.0,7.02e-06
60.2,7.3e-06
60.4,7.54e-06
60.6,7.79e-06
60.8,8.02e-06
61.0,8.26e-06
61.2,8.48e-06
61.4,8.71e-06
61.6,8.94e-06
61.8,9.18e-06
62.0,9.39e-06
62.2,9.58e-06
62.4,9.78e-06
62.6,9.97e-06
62.8,1.017e-05
63.0,1.04e-05
63.2,1.067e-05
63.4,1.1e-05
63.6,1.135e-05
63.8,1.176e-05
64.0,1.227e-05
64.2,1.286e-05
64.4,1.355e-05
64.6,1.438e-05
64.8,1.533e-05
65.0,1.639e-05
