V(V),I(A)
17.6,4.6e-07
17.8,5e-07
18.0,5.4e-07
18.2,5.8e-07
18.4,6.2e-07
18.6,6.6e-07
18.8,7.1e-07
19.0,7.4e-07
19.2,7.6e-07
19.4,8e-07
19.6,8.4e-07
19.8,8.7e-07
20.0,9.1e-07
20.2,9.4e-07
20.4,9.9e-07
20.6,1.03e-06
20.8,1.07e-06
21.0,1.11e-06
21.2,1.15e-06
21.4,1.18e-06
21.6,1.21e-06
21.8,1.24e-06
22.0,1.27e-06
22.2,1.3e-06
22.4,1.33e-06
22.6,1.37e-06
22.8,1.41e-06
23.0,1.45e-06
23.2,1.5e-06
23.4,1.54e-06
23.6,1.58e-06
23.8,1.62e-06
24.0,1.66e-06
24.2,1.71e-06
24.4,1.74e-06
24.6,1.77e-06
24.8,1.81e-06
25.0,1.85e-06
25.2,1.89e-06
25.4,1.94e-06
25.6,1.99e-06
25.8,2.03e-06
26.0,2.08e-06
26.2,2.14e-06
26.4,2.19e-06
26.6,2.26e-06
26.8,2.34e-06
27.0,2.42e-06
27.2,2.52e-06
27.4,2.61e-06
27.6,2.71e-06
27.8,2.83e-06
28.0,2.95e-06
28.2,3.08e-06
28.4,3.22e-06
28.6,3.35e-06
28.8,3.49e-06
29.0,3.63e-06
29.2,3.78e-06
29.4,3.92e-06
29.6,4.04e-06
29.8,4.17e-06
30.0,4.33e-06
30.2,4.48e-06
30.4,4.63e-06
30.6,4.77e-06
30.8,4.91e-06
31.0,5.06e-06
31.2,5.2e-06
31.4,5.33e-06
31.6,5.46e-06
31.8,5.59e-06
32.0,5.72e-06
32.2,5.86e-06
32.4,6.03e-06
32.6,6.23e-06
32.8,6.5e-06
33.0,6.87e-06
33.2,7.32e-06
33.4,7.92e-06
33.6,8.67e-06
33.8,9.48e-06
34.0,1.03e-05
34.2,1.112e-05
34.4,1.198e-05
34.6,1.29e-05
34.8,1.389e-05
35.0,1.493e-05
35.2,1.595e-05
35.4,1.699e-05
35.6,1.754e-05
35.8,1.879e-05
36.4,2.32e-05
36.6,2.47e-05
36.8,2.65e-05
37.0,2.85e-05
37.2,3.07e-05
37.4,3.32e-05
37.6,3.6e-05
37.8,3.92e-05
38.0,4.28e-05
38.2,4.66e-05
38.4,5.07e-05
38.6,5.49e-05
38.8,5.89e-05
39.0,6.45e-05
39.2,6.96e-05
39.4,7.46e-05
39.6,7.95e-05
39.8,8.42e-05
40.0,8.9e-05
40.2,9.38e-05
40.4,9.84e-05
40.6,0.0001029
40.8,0.0001072
41.0,0.0001115
41.2,0.0001157
41.4,0.0001199
41.6,0.000124
41.8,0.0001274
42.0,0.0001318
42.2,0.0001358
42.4,0.0001398
42.6,0.0001436
42.8,0.0001475
43.0,0.0001512
43.2,0.000155
43.4,0.0001588
43.6,0.0001624
43.8,0.000166
44.0,0.0001695
44.2,0.0001731
44.4,0.0001766
44.6,0.0001801
44.8,0.0001837
45.0,0.0001873
45.2,0.0001908
45.4,0.000193
45.6,0.0001964
46.4,0.000214
46.6,0.000216
46.8,0.00022
47.0,0.000223
47.2,0.000226
47.4,0.000229
47.6,0.000233
47.8,0.000236
48.0,0.000239
48.2,0.000242
48.4,0.000246
48.6,0.000249
48.8,0.000252
49.0,0.000255
49.2,0.000259
49.8,0.00026
0.0,-2.69e-06
0.0,-2.68e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.66e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
0.0,-2.67e-06
