V(V),I(A)
37.6,2.65e-06
37.6,2.67e-06
37.6,2.66e-06
37.8,2.67e-06
37.8,2.68e-06
38.0,2.69e-06
38.0,2.71e-06
38.0,2.71e-06
38.2,2.73e-06
38.2,2.75e-06
38.4,2.75e-06
38.4,2.78e-06
38.4,2.78e-06
38.6,2.8e-06
38.6,2.83e-06
38.8,2.84e-06
38.8,2.86e-06
38.8,2.88e-06
39.0,2.89e-06
39.0,2.89e-06
39.2,2.89e-06
39.2,2.9e-06
39.2,2.89e-06
39.4,2.91e-06
39.4,2.93e-06
39.6,2.92e-06
39.6,2.94e-06
39.6,2.95e-06
39.8,2.98e-06
39.8,2.99e-06
40.0,2.99e-06
40.0,3.01e-06
40.0,3.01e-06
40.2,3.02e-06
40.2,3.04e-06
40.4,3.04e-06
40.4,3.07e-06
40.4,3.09e-06
40.6,3.11e-06
40.6,3.13e-06
40.8,3.13e-06
40.8,3.15e-06
40.8,3.15e-06
41.0,3.16e-06
41.0,3.17e-06
41.2,3.18e-06
41.2,3.2e-06
41.2,3.21e-06
41.4,3.25e-06
41.4,3.27e-06
41.6,3.29e-06
41.6,3.32e-06
41.6,3.33e-06
41.8,3.35e-06
41.8,3.37e-06
42.0,3.38e-06
42.0,3.41e-06
42.0,3.41e-06
42.2,3.43e-06
42.2,3.45e-06
42.4,3.46e-06
42.4,3.48e-06
42.4,3.48e-06
42.6,3.5e-06
42.6,3.77e-06
42.8,3.79e-06
42.8,3.58e-06
42.8,3.59e-06
43.0,3.61e-06
43.0,3.62e-06
43.2,3.63e-06
43.2,3.66e-06
43.2,3.68e-06
43.4,3.7e-06
43.4,3.71e-06
43.6,3.71e-06
43.6,3.73e-06
43.6,3.73e-06
43.8,3.75e-06
43.8,3.77e-06
44.0,3.78e-06
44.0,3.81e-06
44.0,3.81e-06
44.2,3.83e-06
44.2,3.85e-06
44.4,3.86e-06
44.4,3.88e-06
44.4,3.87e-06
44.6,3.9e-06
44.6,3.92e-06
44.8,3.93e-06
44.8,3.94e-06
44.8,3.94e-06
45.0,3.96e-06
45.0,3.97e-06
45.2,3.98e-06
45.2,4e-06
45.2,3.99e-06
45.4,4.01e-06
45.4,4.04e-06
45.6,4.04e-06
45.6,4.06e-06
45.6,4.06e-06
45.8,4.5e-06
45.8,4.52e-06
46.0,4.11e-06
46.0,4.13e-06
46.0,4.14e-06
46.2,4.17e-06
46.2,4.19e-06
46.4,4.2e-06
46.4,4.23e-06
46.4,4.23e-06
46.6,4.25e-06
46.6,4.27e-06
46.8,4.27e-06
46.8,4.3e-06
46.8,4.3e-06
47.0,4.31e-06
47.0,4.32e-06
47.2,4.34e-06
47.2,4.36e-06
47.2,4.36e-06
47.4,4.38e-06
47.4,4.5e-06
47.6,4.39e-06
47.6,4.42e-06
47.6,4.43e-06
47.8,4.45e-06
47.8,4.46e-06
48.0,4.47e-06
48.0,4.49e-06
48.0,4.51e-06
48.2,4.54e-06
48.2,4.56e-06
48.4,4.56e-06
48.4,4.58e-06
48.4,4.58e-06
48.6,4.6e-06
48.6,4.61e-06
48.8,4.62e-06
48.8,4.64e-06
48.8,4.65e-06
49.0,4.66e-06
49.0,4.67e-06
49.2,4.68e-06
49.2,4.71e-06
49.2,4.71e-06
49.4,4.73e-06
49.4,4.75e-06
49.6,4.75e-06
49.6,4.78e-06
49.6,4.78e-06
49.8,4.79e-06
49.8,4.81e-06
50.0,4.82e-06
50.0,4.84e-06
50.0,4.84e-06
50.2,4.86e-06
50.2,4.87e-06
50.4,5.15e-06
50.4,4.92e-06
50.4,5.16e-06
50.6,4.95e-06
50.6,4.96e-06
50.8,4.97e-06
50.8,4.99e-06
50.8,4.99e-06
51.0,5.01e-06
51.0,5.03e-06
51.2,5.05e-06
51.2,5.08e-06
51.2,5.09e-06
51.4,5.1e-06
51.4,5.09e-06
51.6,5.08e-06
51.6,5.11e-06
51.6,5.11e-06
51.8,5.12e-06
51.8,5.14e-06
52.0,5.15e-06
52.0,5.16e-06
52.0,5.16e-06
52.2,5.18e-06
52.2,5.2e-06
52.4,5.21e-06
52.4,5.23e-06
52.4,5.25e-06
52.6,5.28e-06
52.6,5.3e-06
52.8,5.56e-06
52.8,5.37e-06
52.8,5.38e-06
53.0,5.41e-06
53.0,5.44e-06
53.2,5.45e-06
53.2,5.46e-06
53.2,5.45e-06
53.4,5.46e-06
53.4,5.47e-06
53.6,5.49e-06
53.6,5.52e-06
53.6,5.53e-06
53.8,5.56e-06
53.8,5.58e-06
54.0,5.59e-06
54.0,5.61e-06
54.0,5.64e-06
54.2,5.67e-06
54.2,5.68e-06
54.4,5.69e-06
54.4,5.73e-06
54.4,5.74e-06
54.6,5.76e-06
54.6,5.79e-06
54.8,5.81e-06
54.8,5.85e-06
54.8,5.86e-06
55.0,5.88e-06
55.0,5.9e-06
55.2,5.91e-06
55.2,5.95e-06
55.2,5.96e-06
55.4,5.97e-06
55.4,5.99e-06
55.6,6.24e-06
55.6,6.32e-06
55.6,6.11e-06
55.8,6.14e-06
55.8,6.17e-06
56.0,5.89e-06
56.0,6.2e-06
56.0,6.2e-06
56.2,6.22e-06
56.2,6.25e-06
56.4,6.26e-06
56.4,6.28e-06
56.4,6.28e-06
56.6,6.3e-06
56.6,6.33e-06
56.8,6.36e-06
56.8,6.37e-06
56.8,6.39e-06
57.0,6.42e-06
57.0,6.42e-06
57.2,6.42e-06
57.2,6.79e-06
57.2,6.8e-06
57.4,6.51e-06
57.4,6.55e-06
57.6,6.56e-06
57.6,6.6e-06
57.6,6.61e-06
57.8,6.64e-06
57.8,6.66e-06
58.0,6.67e-06
58.0,6.71e-06
58.0,6.73e-06
58.2,6.79e-06
58.2,6.83e-06
58.4,6.86e-06
58.4,6.91e-06
58.4,6.94e-06
58.6,7e-06
58.6,7.03e-06
58.8,7.04e-06
58.8,7.12e-06
58.8,7.14e-06
59.0,7.2e-06
59.0,7.24e-06
59.2,7.29e-06
59.2,7.4e-06
59.2,7.42e-06
59.4,7.53e-06
59.4,8.13e-06
59.6,7.96e-06
59.6,7.57e-06
59.6,7.7e-06
59.8,7.86e-06
59.8,8.01e-06
60.0,8.1e-06
60.0,8.3e-06
60.0,8.32e-06
60.2,8.41e-06
60.2,8.56e-06
60.4,8.62e-06
60.4,8.77e-06
60.4,8.73e-06
60.6,8.76e-06
60.6,8.82e-06
60.8,8.75e-06
60.8,8.89e-06
60.8,8.83e-06
61.0,8.92e-06
61.0,9.01e-06
61.2,9.02e-06
61.2,9.25e-06
61.2,9.26e-06
61.4,9.36e-06
61.4,9.52e-06
61.6,9.48e-06
61.6,9.67e-06
61.6,9.74e-06
61.8,9.84e-06
61.8,9.96e-06
62.0,9.97e-06
62.0,1.013e-05
62.0,1.015e-05
62.2,1.028e-05
62.2,1.046e-05
62.4,1.052e-05
62.4,1.075e-05
62.4,1.071e-05
62.6,1.088e-05
62.6,1.114e-05
62.8,1.12e-05
62.8,1.137e-05
62.8,1.144e-05
63.0,1.161e-05
63.0,1.172e-05
63.2,1.173e-05
63.2,1.188e-05
63.2,1.189e-05
63.4,1.202e-05
63.4,1.212e-05
63.6,1.225e-05
63.6,1.226e-05
63.6,1.226e-05
63.8,1.247e-05
63.8,1.264e-05
64.0,1.267e-05
64.0,1.283e-05
64.0,1.288e-05
64.2,1.301e-05
64.2,1.311e-05
64.4,1.318e-05
64.4,1.342e-05
64.4,1.345e-05
64.6,1.364e-05
64.6,1.377e-05
64.8,1.37e-05
64.8,1.388e-05
64.8,1.391e-05
65.0,1.406e-05
65.0,1.424e-05
65.2,1.426e-05
65.2,1.453e-05
65.2,1.443e-05
65.4,1.466e-05
65.4,1.499e-05
65.6,1.516e-05
65.6,1.552e-05
65.6,1.557e-05
65.8,1.598e-05
65.8,1.628e-05
66.0,1.644e-05
66.0,1.69e-05
66.0,1.713e-05
66.2,1.781e-05
66.2,1.828e-05
66.4,1.856e-05
66.4,1.948e-05
66.4,1.918e-05
66.6,1.974e-05
66.8,2.11e-05
66.8,2.11e-05
67.0,2.16e-05
67.0,2.27e-05
67.2,2.31e-05
67.2,2.48e-05
67.2,2.51e-05
67.4,2.58e-05
67.4,2.75e-05
67.6,2.76e-05
67.6,2.86e-05
67.6,2.89e-05
67.8,3.04e-05
67.8,3.21e-05
68.0,3.18e-05
68.0,3.39e-05
68.0,3.42e-05
68.2,3.58e-05
68.2,3.82e-05
68.4,3.82e-05
68.4,4.01e-05
68.4,4.08e-05
68.6,4.29e-05
68.6,4.45e-05
68.8,4.52e-05
68.8,4.82e-05
68.8,4.91e-05
69.0,5.16e-05
69.0,5.54e-05
69.2,5.54e-05
69.2,5.96e-05
69.2,6.14e-05
69.4,6.35e-05
69.4,6.65e-05
69.6,6.81e-05
69.6,7.56e-05
69.6,7.56e-05
69.8,7.78e-05
69.8,8.13e-05
70.0,8.29e-05
70.0,9.13e-05
70.0,9.46e-05
70.2,0.0001
70.2,0.000106
70.4,0.0001074
70.4,0.0001139
70.4,0.0001169
70.6,0.0001228
70.6,0.0001299
70.8,0.0001306
70.8,0.0001371
70.8,0.0001406
71.0,0.0001452
71.0,0.0001505
71.2,0.0001501
71.2,0.0001543
71.2,0.0001569
71.4,0.0001624
71.4,0.0001684
71.6,0.0001688
71.6,0.0001754
71.6,0.0001776
71.8,0.0001809
71.8,0.0001863
72.0,0.0001878
72.0,0.000192
72.0,0.0001929
72.2,0.0001949
72.2,0.0001983
72.4,0.0001992
72.6,0.000211
72.8,0.000213
72.8,0.000218
73.0,0.00022
73.0,0.000224
73.0,0.000226
73.2,0.000228
73.2,0.000233
73.4,0.000234
73.4,0.000239
73.4,0.000241
73.6,0.000243
73.6,0.000247
73.8,0.000249
73.8,0.000255
73.8,0.000257
74.0,0.000259
74.0,0.000263
74.2,0.000263
74.2,0.000268
74.2,0.000269
74.4,0.000272
74.4,0.000276
74.6,0.000276
74.6,0.00028
74.6,0.000282
74.8,0.000284
74.8,0.000289
75.0,0.000291
75.0,0.000293
75.2,0.00028
75.4,0.000286
75.6,0.000286
75.6,0.000288
75.6,0.000289
75.8,0.000291
75.8,0.000294
76.0,0.000294
76.0,0.000298
76.0,0.0003
76.2,0.000302
76.2,0.000306
76.4,0.000307
76.4,0.00031
76.4,0.000312
76.6,0.000314
76.6,0.000317
76.8,0.000317
76.8,0.00032
76.8,0.000321
77.0,0.000323
77.0,0.000327
77.2,0.000327
77.2,0.00032
77.6,0.000331
77.6,0.000334
77.6,0.000336
77.8,0.000337
77.8,0.000341
78.0,0.000343
78.0,0.000346
78.0,0.000348
78.2,0.00035
78.2,0.000352
78.4,0.000353
78.4,0.000356
78.4,0.000358
78.6,0.000359
78.6,0.000362
78.8,0.000363
78.8,0.000366
78.8,0.000369
79.0,0.00037
79.0,0.000374
79.2,0.000374
79.2,0.000377
79.2,0.00038
79.4,0.000382
79.4,0.000384
79.6,0.000385
79.6,0.000388
79.6,0.000391
79.8,0.000393
79.8,0.000396
80.0,0.000398
