V(V),I(A)
10.2,1.855e-05
10.2,1.905e-05
10.4,1.895e-05
10.4,1.945e-05
10.4,1.968e-05
10.6,1.983e-05
10.8,2.07e-05
10.8,2.1e-05
11.0,2.11e-05
11.0,2.17e-05
11.0,2.17e-05
11.2,2.22e-05
11.2,2.26e-05
11.4,2.28e-05
11.4,2.34e-05
11.4,2.34e-05
11.6,2.4e-05
11.6,2.44e-05
11.8,2.46e-05
11.8,2.52e-05
11.8,2.53e-05
12.0,2.59e-05
12.0,2.63e-05
12.2,2.66e-05
12.2,2.73e-05
12.2,2.74e-05
12.4,2.8e-05
12.4,2.85e-05
12.6,2.87e-05
12.6,2.94e-05
12.6,2.95e-05
12.8,3.01e-05
12.8,3.06e-05
13.0,3.08e-05
13.0,3.15e-05
13.0,3.16e-05
13.2,3.22e-05
13.2,3.27e-05
13.4,3.29e-05
13.4,3.36e-05
13.4,3.38e-05
13.6,3.44e-05
13.6,3.49e-05
13.8,3.52e-05
13.8,3.59e-05
13.8,3.6e-05
14.0,3.66e-05
14.0,3.71e-05
14.2,3.73e-05
14.2,3.8e-05
14.2,3.8e-05
14.4,3.86e-05
14.4,3.91e-05
14.6,3.92e-05
14.6,3.99e-05
14.6,4.01e-05
14.8,4.06e-05
14.8,4.11e-05
15.0,4.14e-05
15.0,4.2e-05
15.0,4.22e-05
15.2,4.28e-05
15.2,4.33e-05
15.4,4.35e-05
15.4,4.43e-05
15.4,4.44e-05
15.6,4.5e-05
15.6,4.55e-05
15.8,4.58e-05
15.8,4.65e-05
15.8,4.66e-05
16.0,4.73e-05
16.0,4.78e-05
16.2,4.8e-05
16.2,4.87e-05
16.2,4.89e-05
16.4,4.95e-05
16.4,5e-05
16.6,5.03e-05
16.6,5.1e-05
16.6,5.12e-05
16.8,5.18e-05
16.8,5.23e-05
17.0,5.26e-05
17.0,5.33e-05
17.0,5.34e-05
17.2,5.4e-05
17.2,5.45e-05
17.4,5.48e-05
17.4,5.55e-05
17.4,5.56e-05
17.6,5.62e-05
17.6,5.67e-05
17.8,5.69e-05
17.8,5.76e-05
17.8,5.78e-05
18.0,5.84e-05
18.0,5.89e-05
18.2,5.91e-05
18.2,5.99e-05
18.2,6e-05
18.4,6.06e-05
18.4,6.11e-05
18.6,6.14e-05
18.6,6.21e-05
18.6,6.22e-05
18.8,6.28e-05
18.8,6.33e-05
19.0,6.36e-05
19.0,6.43e-05
19.0,6.45e-05
19.2,6.51e-05
19.2,6.56e-05
19.4,6.58e-05
19.4,6.64e-05
19.4,6.65e-05
19.6,6.7e-05
19.6,6.75e-05
19.8,6.78e-05
19.8,6.85e-05
19.8,6.86e-05
20.0,6.91e-05
20.0,6.96e-05
20.2,6.99e-05
20.2,7.06e-05
20.2,7.07e-05
20.4,7.13e-05
20.4,7.18e-05
20.6,7.21e-05
20.6,7.28e-05
20.6,7.3e-05
20.8,7.36e-05
20.8,7.41e-05
21.0,7.44e-05
21.0,7.51e-05
21.0,7.53e-05
21.2,7.59e-05
21.2,7.64e-05
21.4,7.67e-05
21.4,7.75e-05
21.4,7.76e-05
21.6,7.83e-05
21.6,7.89e-05
21.8,7.92e-05
21.8,8e-05
21.8,8.01e-05
22.0,8.08e-05
22.0,8.13e-05
22.2,8.16e-05
22.2,8.24e-05
22.2,8.26e-05
22.4,8.33e-05
22.4,8.38e-05
22.6,8.41e-05
22.6,8.5e-05
22.6,8.52e-05
22.8,8.59e-05
22.8,8.66e-05
23.0,8.69e-05
23.0,8.78e-05
23.0,8.79e-05
23.2,8.87e-05
23.2,8.93e-05
23.4,8.96e-05
23.4,9.05e-05
23.4,9.07e-05
23.6,9.15e-05
23.6,9.22e-05
23.8,9.26e-05
23.8,9.35e-05
23.8,9.38e-05
24.0,9.46e-05
24.0,9.54e-05
24.2,9.58e-05
24.2,9.68e-05
24.2,9.7e-05
24.4,9.79e-05
24.4,9.86e-05
24.6,9.9e-05
24.6,0.0001001
24.6,0.0001003
24.8,0.0001013
24.8,0.0001021
25.0,0.0001025
