V(V),I(A)
-5.0,-8e-08
-5.0,-1e-07
-4.9,-5e-08
-4.9,-5e-08
-4.9,-5e-08
-4.8,-5e-08
-4.8,-5e-08
-4.7,-5e-08
-4.7,-5e-08
-4.7,-5e-08
-4.6,-5e-08
-4.6,-5e-08
-4.5,-5e-08
-4.5,-5e-08
-4.5,-6e-08
-4.4,-5e-08
-4.4,-5e-08
-4.3,-5e-08
-4.3,-5e-08
-4.3,-5e-08
-4.2,-5e-08
-4.2,-4e-08
-4.1,-5e-08
-4.1,-5e-08
-4.1,-5e-08
-4.0,-5e-08
-4.0,-4e-08
-3.9,-5e-08
-3.9,-4e-08
-3.9,-4e-08
-3.8,-4e-08
-3.8,-4e-08
-3.7,-4e-08
-3.7,-4e-08
-3.7,-4e-08
-3.6,-4e-08
-3.6,-4e-08
-3.5,-4e-08
-3.5,-4e-08
-3.5,-4e-08
-3.4,-4e-08
-3.4,-3e-08
-3.3,-4e-08
-3.3,-3e-08
-3.3,-4e-08
-3.2,-4e-08
-3.2,-3e-08
-3.1,-3e-08
-3.1,-3e-08
-3.1,-3e-08
-3.0,-3e-08
-3.0,-3e-08
-2.9,-3e-08
-2.9,-3e-08
-2.9,-3e-08
-2.8,-3e-08
-2.8,-3e-08
-2.7,-3e-08
-2.7,-2e-08
-2.7,-2e-08
-2.6,-2e-08
-2.6,-2e-08
-2.5,-2e-08
-2.5,-2e-08
-2.5,-2e-08
-2.4,-2e-08
-2.4,-2e-08
-2.3,-2e-08
-2.3,-2e-08
-2.3,-2e-08
-2.2,-2e-08
-2.2,-2e-08
-2.1,-2e-08
-2.1,-2e-08
-2.1,-2e-08
-2.0,-1e-08
-2.0,-1e-08
-1.9,-2e-08
-1.9,-1e-08
-1.9,-1e-08
-1.8,-1e-08
-1.8,-1e-08
-1.7,-1e-08
-1.7,-1e-08
-1.7,-1e-08
-1.6,-2e-08
-1.6,-1e-08
-1.5,-1e-08
-1.5,-1e-08
-1.5,-1e-08
-1.4,-1e-08
-1.4,-1e-08
-1.3,-1e-08
-1.3,-1e-08
-1.3,-1e-08
-1.2,-1e-08
-1.2,-1e-08
-1.1,-1e-08
-1.1,-1e-08
-1.1,-1e-08
-1.0,-1e-08
-1.0,-1e-08
-0.9,-1e-08
-0.9,-1e-08
-0.9,-1e-08
-0.8,-1e-08
-0.8,-1e-08
-0.7,-1e-08
-0.7,-1e-08
-0.7,-1e-08
-0.6,0.0
-0.6,0.0
-0.5,-1e-08
-0.5,-1e-08
-0.5,-1e-08
-0.4,0.0
-0.4,0.0
-0.3,0.0
-0.3,-1e-08
-0.3,-1e-08
-0.2,-1e-08
-0.2,-1e-08
-0.1,-1e-08
-0.1,0.0
-0.1,0.0
0.0,0.0
0.0,-1e-08
0.1,-1e-08
0.1,0.0
0.1,-1e-08
0.2,0.0
0.2,0.0
0.3,-1e-08
0.3,0.0
0.3,0.0
0.4,0.0
0.4,0.0
0.5,0.0
0.5,0.0
0.5,-1e-08
0.6,0.0
0.6,0.0
0.7,0.0
0.7,0.0
0.7,-1e-08
0.8,-1e-08
0.8,0.0
0.9,-1e-08
0.9,0.0
0.9,0.0
1.0,0.0
1.0,0.0
1.1,0.0
1.1,0.0
1.1,0.0
1.2,0.0
1.2,0.0
1.3,0.0
1.3,0.0
1.3,0.0
1.4,0.0
1.4,0.0
1.5,0.0
1.5,0.0
1.5,0.0
1.6,0.0
1.6,0.0
1.7,0.0
1.7,0.0
1.7,0.0
1.8,0.0
1.8,0.0
1.9,0.0
1.9,0.0
1.9,0.0
2.0,0.0
2.0,0.0
2.1,0.0
2.1,0.0
2.1,0.0
2.2,0.0
2.2,0.0
2.3,0.0
2.3,1e-08
2.3,0.0
2.4,0.0
2.4,0.0
2.5,1e-08
2.5,1e-08
2.5,0.0
2.6,1e-08
2.6,1e-08
2.7,0.0
2.7,0.0
2.7,1e-08
2.8,1e-08
2.8,1e-08
2.9,1e-08
2.9,1e-08
2.9,1e-08
3.0,1e-08
3.0,1e-08
3.1,1e-08
3.1,1e-08
3.1,1e-08
3.2,1e-08
3.2,1e-08
3.3,1e-08
3.3,2e-08
3.3,2e-08
3.4,2e-08
3.4,2e-08
3.5,2e-08
3.5,3e-08
3.5,3e-08
3.6,3e-08
3.6,3e-08
3.7,3e-08
3.7,3e-08
3.7,3e-08
3.8,3e-08
3.8,3e-08
3.9,3e-08
3.9,3e-08
3.9,3e-08
4.0,4e-08
4.0,4e-08
4.1,3e-08
4.1,4e-08
4.1,3e-08
4.2,4e-08
4.2,4e-08
4.3,4e-08
4.3,4e-08
4.3,4e-08
4.4,4e-08
4.4,4e-08
4.5,4e-08
4.5,4e-08
4.5,4e-08
4.6,4e-08
4.6,5e-08
4.7,4e-08
4.7,4e-08
4.7,5e-08
4.8,5e-08
4.8,5e-08
4.9,5e-08
4.9,6e-08
4.9,6e-08
5.0,6e-08
