V(V),I(A)
15.4,4.16e-05
15.5,4.2100000000000014e-05
15.5,4.26e-05
15.6,4.29e-05
15.6,4.36e-05
15.6,4.370000000000001e-05
15.7,4.42e-05
15.7,4.47e-05
15.8,4.49e-05
15.8,4.56e-05
15.8,4.58e-05
15.9,4.63e-05
15.9,4.68e-05
16.0,4.7e-05
16.0,4.760000000000001e-05
16.0,4.78e-05
16.1,4.83e-05
16.1,4.88e-05
16.2,4.9e-05
16.2,4.9700000000000015e-05
16.2,4.98e-05
16.3,5.04e-05
16.3,5.09e-05
16.4,5.11e-05
16.4,5.17e-05
16.4,5.18e-05
16.5,5.24e-05
16.5,5.28e-05
16.6,5.3e-05
16.6,5.36e-05
16.6,5.37e-05
16.7,5.42e-05
16.7,5.460000000000001e-05
16.8,5.4899999999999986e-05
16.8,5.5500000000000014e-05
16.8,5.56e-05
16.9,5.600000000000001e-05
16.9,5.64e-05
17.0,5.6600000000000014e-05
17.0,5.710000000000001e-05
17.0,5.7200000000000015e-05
17.1,5.770000000000001e-05
17.1,5.81e-05
17.2,5.83e-05
17.2,5.89e-05
17.2,5.9e-05
17.3,5.95e-05
17.3,5.99e-05
17.4,6.01e-05
17.4,6.06e-05
17.4,6.08e-05
17.5,6.12e-05
17.5,6.159999999999999e-05
17.6,6.18e-05
17.6,6.23e-05
17.6,6.25e-05
17.7,6.29e-05
17.7,6.32e-05
17.8,6.330000000000001e-05
17.8,6.39e-05
17.8,6.4e-05
17.9,6.45e-05
17.9,6.49e-05
18.0,6.500000000000001e-05
18.0,6.56e-05
18.0,6.57e-05
18.1,6.620000000000001e-05
18.1,6.659999999999999e-05
18.2,6.68e-05
18.2,6.73e-05
18.2,6.74e-05
18.3,6.78e-05
18.3,6.82e-05
18.4,6.840000000000001e-05
18.4,6.890000000000001e-05
18.4,6.9e-05
18.5,6.94e-05
18.5,6.99e-05
18.6,7.01e-05
18.6,7.070000000000001e-05
18.6,7.08e-05
18.7,7.120000000000001e-05
18.7,7.159999999999999e-05
18.8,7.18e-05
18.8,7.23e-05
18.8,7.240000000000001e-05
18.9,7.28e-05
18.9,7.32e-05
19.0,7.340000000000001e-05
19.0,7.390000000000001e-05
19.0,7.4e-05
19.1,7.44e-05
19.1,7.48e-05
19.2,7.49e-05
19.2,7.54e-05
19.2,7.56e-05
19.3,7.59e-05
19.3,7.609999999999999e-05
19.4,7.62e-05
19.4,7.670000000000001e-05
19.4,7.68e-05
19.5,7.72e-05
19.5,7.75e-05
19.6,7.77e-05
19.6,7.809999999999999e-05
19.6,7.829999999999999e-05
19.7,7.859999999999999e-05
19.7,7.900000000000001e-05
