V(V),I(A)
18.8,-8.2e-07
19.0,-7.8e-07
19.2,-7.5e-07
19.4,-7.3e-07
19.6,-7e-07
19.8,-6.7e-07
20.0,-6.3e-07
20.2,-5.8e-07
20.4,-5.2e-07
20.6,-4.8e-07
20.8,-4.4e-07
21.0,-4.1e-07
21.2,-3.8e-07
21.4,-3.5e-07
21.6,-3.2e-07
21.8,-2.7e-07
22.0,-2.1e-07
22.2,-1.3e-07
22.4,-1e-07
22.6,-8e-08
22.8,-6e-08
23.0,-4e-08
23.2,-2e-08
23.4,1e-08
23.6,4e-08
23.8,8e-08
24.0,1e-07
24.2,1.3e-07
24.4,1.7e-07
24.6,2.1e-07
24.8,2.3e-07
25.0,2.6e-07
25.2,2.9e-07
25.4,3.3e-07
25.6,3.6e-07
25.8,3.9e-07
26.0,4.3e-07
26.2,4.7e-07
26.4,4.9e-07
26.6,5.2e-07
26.8,5.5e-07
27.0,5.8e-07
27.2,6.1e-07
27.4,6.3e-07
27.6,6.6e-07
27.8,7e-07
28.0,7.2e-07
28.2,7.5e-07
28.4,7.8e-07
28.6,8.2e-07
28.8,8.7e-07
29.0,9.2e-07
29.2,9.6e-07
29.4,1e-06
29.6,1.05e-06
29.8,1.08e-06
30.0,1.11e-06
30.2,1.14e-06
30.4,1.18e-06
30.6,1.21e-06
30.8,1.24e-06
31.0,1.27e-06
31.2,1.31e-06
31.4,1.34e-06
31.6,1.38e-06
31.8,1.43e-06
32.0,1.46e-06
32.2,1.5e-06
32.4,1.56e-06
32.6,1.62e-06
32.8,1.66e-06
33.0,1.69e-06
33.2,1.74e-06
33.4,1.77e-06
33.6,1.8e-06
33.8,1.83e-06
34.0,1.85e-06
34.2,1.87e-06
34.4,1.9e-06
34.6,1.92e-06
34.8,1.95e-06
35.0,1.97e-06
35.2,2e-06
35.4,2.02e-06
35.6,2.06e-06
35.8,2.13e-06
36.0,2.18e-06
36.2,2.2e-06
36.4,2.22e-06
36.6,2.24e-06
36.8,2.28e-06
37.0,2.33e-06
37.2,2.37e-06
37.4,2.39e-06
37.6,2.41e-06
37.8,2.42e-06
38.0,2.45e-06
38.2,2.48e-06
38.4,2.51e-06
38.6,2.56e-06
38.8,2.59e-06
39.0,2.65e-06
39.2,2.68e-06
39.4,2.71e-06
39.6,2.73e-06
39.8,2.75e-06
40.0,2.79e-06
40.2,2.81e-06
40.4,2.86e-06
40.6,2.93e-06
40.8,2.97e-06
41.0,3e-06
41.2,3.03e-06
41.4,3.06e-06
41.6,3.08e-06
41.8,3.12e-06
42.0,3.2e-06
42.2,3.25e-06
42.4,3.3e-06
42.6,3.33e-06
42.8,3.38e-06
43.0,3.42e-06
43.2,3.47e-06
43.4,3.51e-06
43.6,3.54e-06
43.8,3.59e-06
44.0,3.61e-06
44.2,3.63e-06
44.4,3.67e-06
44.6,3.71e-06
44.8,3.74e-06
45.0,3.77e-06
45.2,3.8e-06
45.4,3.82e-06
45.6,3.85e-06
45.8,3.88e-06
46.0,3.92e-06
46.2,3.97e-06
46.4,4.03e-06
46.6,4.08e-06
46.8,4.17e-06
47.0,4.27e-06
47.2,4.34e-06
47.4,4.38e-06
47.6,4.4e-06
47.8,4.42e-06
48.0,4.45e-06
48.2,4.47e-06
48.4,4.5e-06
48.6,4.53e-06
48.8,4.56e-06
49.0,4.59e-06
49.2,4.62e-06
49.4,4.66e-06
49.6,4.69e-06
49.8,4.73e-06
50.0,4.77e-06
50.2,4.8e-06
50.4,4.82e-06
50.6,4.85e-06
50.8,4.88e-06
51.0,4.9e-06
51.2,4.92e-06
51.4,4.96e-06
51.6,5.01e-06
51.8,5.04e-06
52.0,5.1e-06
52.2,5.23e-06
52.4,5.32e-06
52.6,5.36e-06
52.8,5.42e-06
53.0,5.48e-06
53.2,5.53e-06
53.4,5.57e-06
53.6,5.6e-06
53.8,5.66e-06
54.0,5.72e-06
54.2,5.8e-06
54.4,5.89e-06
54.6,5.99e-06
54.8,6.12e-06
55.0,6.37e-06
55.2,6.67e-06
55.4,6.94e-06
55.6,7.2e-06
55.8,7.44e-06
56.0,7.7e-06
56.2,7.96e-06
56.4,8.19e-06
56.6,8.39e-06
56.8,8.59e-06
57.0,8.81e-06
57.2,9.03e-06
57.4,9.28e-06
57.6,9.55e-06
57.8,1e-05
58.0,1.027e-05
58.2,1.032e-05
58.4,1.054e-05
58.6,1.079e-05
58.8,1.105e-05
59.0,1.131e-05
59.2,1.156e-05
59.4,1.181e-05
59.6,1.207e-05
59.8,1.234e-05
60.0,1.266e-05
60.2,1.307e-05
60.4,1.358e-05
60.6,1.424e-05
60.8,1.508e-05
61.0,1.611e-05
61.2,1.746e-05
61.4,1.891e-05
62.0,2.44e-05
62.2,2.65e-05
62.4,2.88e-05
62.6,3.12e-05
62.8,3.49e-05
63.0,3.76e-05
63.2,4.03e-05
63.4,4.36e-05
63.6,4.72e-05
63.8,5.12e-05
64.0,5.55e-05
64.2,6.06e-05
64.4,6.93e-05
64.6,8.19e-05
64.8,9.22e-05
65.0,9.84e-05
65.2,0.0001105
65.4,0.00012
65.6,0.0001305
65.8,0.0001375
66.0,0.0001468
66.2,0.0001563
66.4,0.000162
66.6,0.0001689
66.8,0.0001776
67.0,0.0001875
67.2,0.0001958
67.4,0.0001986
68.4,0.000227
68.6,0.000233
68.8,0.000239
69.0,0.000243
69.2,0.000248
69.4,0.000252
69.6,0.000258
69.8,0.000266
70.0,0.000271
70.2,0.000275
70.4,0.000279
70.6,0.000284
70.8,0.000292
71.0,0.000298
71.2,0.000305
71.4,0.00031
71.6,0.000314
71.8,0.000318
72.0,0.000322
72.2,0.000326
72.4,0.000333
72.6,0.000338
72.8,0.000342
73.0,0.000348
73.2,0.000352
73.4,0.000356
73.6,0.00036
73.8,0.000365
74.0,0.00037
74.4,0.00038
75.0,0.000394
75.2,0.000397
75.4,0.0004
75.6,0.000404
75.8,0.000409
76.0,0.000415
76.2,0.000419
76.4,0.000423
76.6,0.000428
76.8,0.000433
77.0,0.000438
77.2,0.000443
77.4,0.000449
77.6,0.000456
77.8,0.000462
78.0,0.000471
78.2,0.000484
78.4,0.000492
78.6,0.0005
78.8,0.000508
79.0,0.000517
79.2,0.000527
79.4,0.000538
79.6,0.00055
79.8,0.000563
80.0,0.000576
