V(V),I(A)
28.4,1.59e-06
28.6,1.62e-06
28.8,1.64e-06
29.0,1.67e-06
29.2,1.7e-06
29.4,1.71e-06
29.6,1.74e-06
29.8,1.78e-06
30.0,1.81e-06
30.2,1.85e-06
30.4,1.89e-06
30.6,1.92e-06
30.8,1.95e-06
31.0,1.97e-06
31.2,2e-06
31.4,2.03e-06
31.6,2.05e-06
31.8,2.08e-06
32.0,2.34e-06
32.2,2.19e-06
32.4,2.23e-06
32.6,2.27e-06
32.8,2.31e-06
33.0,2.35e-06
33.2,2.37e-06
33.4,2.42e-06
33.6,2.47e-06
33.8,2.52e-06
34.0,2.58e-06
34.2,2.64e-06
34.4,2.68e-06
34.6,2.73e-06
34.8,2.76e-06
35.0,2.8e-06
35.2,2.83e-06
35.4,2.86e-06
35.6,2.89e-06
35.8,2.92e-06
36.0,2.95e-06
36.2,2.99e-06
36.4,3.03e-06
36.6,3.07e-06
36.8,3.11e-06
37.0,3.16e-06
37.2,3.2e-06
37.4,3.25e-06
37.6,3.3e-06
37.8,3.36e-06
38.0,3.43e-06
38.2,3.51e-06
38.4,3.62e-06
38.6,3.74e-06
38.8,3.87e-06
39.0,4.01e-06
39.2,4.18e-06
39.4,4.36e-06
39.6,4.55e-06
39.8,4.76e-06
40.0,4.98e-06
40.2,5.18e-06
40.4,5.38e-06
40.6,5.58e-06
40.8,5.78e-06
41.0,5.97e-06
41.2,6.17e-06
41.4,6.37e-06
41.6,6.57e-06
41.8,6.77e-06
42.0,6.98e-06
42.2,7.19e-06
42.4,7.39e-06
42.6,7.62e-06
42.8,7.92e-06
43.0,8.17e-06
43.2,8.42e-06
43.4,8.72e-06
43.6,9.1e-06
43.8,9.5e-06
44.0,9.98e-06
44.2,1.071e-05
44.4,1.143e-05
44.6,1.229e-05
44.8,1.33e-05
45.0,1.45e-05
45.2,1.586e-05
45.4,1.731e-05
45.6,1.899e-05
46.2,2.39e-05
46.4,2.55e-05
46.6,2.78e-05
46.8,2.99e-05
47.0,3.23e-05
47.2,3.5e-05
47.4,3.82e-05
47.6,4.23e-05
47.8,4.65e-05
48.0,5.08e-05
48.2,5.56e-05
48.4,6.17e-05
48.6,6.81e-05
48.8,7.45e-05
49.0,8.11e-05
49.2,8.77e-05
49.4,9.42e-05
49.6,0.0001012
49.8,0.0001069
50.0,0.0001143
50.2,0.0001203
50.4,0.0001265
50.6,0.0001322
50.8,0.0001379
51.0,0.0001433
51.2,0.0001486
51.4,0.0001539
51.6,0.000159
51.8,0.000164
52.0,0.000169
52.2,0.0001737
52.4,0.0001787
52.6,0.0001834
52.8,0.0001879
53.0,0.0001926
53.2,0.0001973
54.0,0.000217
54.2,0.00022
54.4,0.000224
54.8,0.00023
55.4,0.000244
55.6,0.000248
55.8,0.000252
56.0,0.000255
56.2,0.000259
56.4,0.000263
56.6,0.000267
56.8,0.00027
57.0,0.000274
57.2,0.000277
57.4,0.000281
57.6,0.000284
57.8,0.000287
58.0,0.000291
58.2,0.000294
58.4,0.000298
58.6,0.000302
58.8,0.000306
59.0,0.000311
59.2,0.000315
59.4,0.000319
59.6,0.000323
59.8,0.000328
60.0,0.000332
