V(V),I(A)
32.4,-2.15e-06
32.6,-2.12e-06
32.8,-2.09e-06
33.0,-2.05e-06
33.2,-2.01e-06
33.4,-1.98e-06
33.6,-1.95e-06
33.8,-1.91e-06
34.0,-1.86e-06
34.2,-1.82e-06
34.4,-1.77e-06
34.6,-1.73e-06
34.8,-1.69e-06
35.0,-1.65e-06
35.2,-1.6e-06
35.4,-1.55e-06
35.6,-1.51e-06
35.8,-1.48e-06
36.0,-1.44e-06
36.2,-1.4e-06
36.4,-1.35e-06
36.6,-1.31e-06
36.8,-1.28e-06
37.0,-1.25e-06
37.2,-1.22e-06
37.4,-1.18e-06
37.6,-1.16e-06
37.8,-1.13e-06
38.0,-1.12e-06
38.2,-1.1e-06
38.4,-1.08e-06
38.6,-1.05e-06
38.8,-1.04e-06
39.0,-1.02e-06
39.2,-1e-06
39.4,-9.8e-07
39.6,-9.7e-07
39.8,-9.6e-07
40.0,-9.6e-07
40.2,-9.4e-07
40.4,-9.2e-07
40.6,-9.1e-07
40.8,-8.9e-07
41.0,-8.6e-07
41.2,-8.3e-07
41.4,-8e-07
41.6,-7.6e-07
41.8,-7.3e-07
42.0,-7e-07
42.2,-6.6e-07
42.4,-6.3e-07
42.6,-5.9e-07
42.8,-5.6e-07
43.0,-5.3e-07
43.2,-5e-07
43.4,-4.7e-07
43.6,-4.3e-07
43.8,-3.9e-07
44.0,-3.5e-07
44.2,-3e-07
44.4,-2.5e-07
44.6,-2e-07
44.8,-1.5e-07
45.0,-1.1e-07
45.2,-6e-08
45.4,0.0
45.6,5e-08
45.8,9e-08
46.0,1.3e-07
46.2,1.7e-07
46.4,2e-07
46.6,2.4e-07
46.8,2.7e-07
47.0,2.9e-07
47.2,3.1e-07
47.4,3.3e-07
47.6,3.4e-07
47.8,3.6e-07
48.0,3.8e-07
48.2,4e-07
48.4,4.3e-07
48.6,4.4e-07
48.8,4.6e-07
49.0,4.8e-07
49.2,5e-07
49.4,5.3e-07
49.6,5.6e-07
49.8,6e-07
50.0,6.4e-07
50.2,6.7e-07
50.4,7.1e-07
50.6,7.7e-07
50.8,8e-07
51.0,8.5e-07
51.2,9e-07
51.4,9.6e-07
51.6,1.01e-06
51.8,1.05e-06
52.0,1.1e-06
52.2,1.14e-06
52.4,1.17e-06
52.6,1.21e-06
52.8,1.25e-06
53.0,1.3e-06
53.2,1.36e-06
53.4,1.44e-06
53.6,1.53e-06
53.8,1.62e-06
54.0,1.73e-06
54.2,1.83e-06
54.4,1.92e-06
54.6,2e-06
54.8,2.07e-06
55.0,2.14e-06
55.2,2.21e-06
55.4,2.28e-06
55.6,2.34e-06
55.8,2.39e-06
56.0,2.44e-06
56.2,2.49e-06
56.4,2.55e-06
56.6,2.62e-06
56.8,2.7e-06
57.0,2.79e-06
57.2,2.92e-06
57.4,3.08e-06
57.6,3.18e-06
57.8,3.28e-06
58.0,3.43e-06
58.2,3.62e-06
58.4,3.81e-06
58.6,3.99e-06
58.8,4.19e-06
59.0,4.42e-06
59.2,4.63e-06
59.4,4.85e-06
59.6,5.1e-06
59.8,5.33e-06
60.0,5.54e-06
60.2,5.75e-06
60.4,5.98e-06
60.6,6.2e-06
60.8,6.41e-06
61.0,6.64e-06
61.2,6.89e-06
61.4,7.14e-06
61.6,7.39e-06
61.8,7.64e-06
62.0,7.9e-06
62.2,8.17e-06
62.4,8.43e-06
62.6,8.68e-06
62.8,8.94e-06
63.0,9.22e-06
63.2,9.53e-06
63.4,9.88e-06
63.6,1.031e-05
63.8,1.088e-05
64.0,1.16e-05
64.2,1.241e-05
64.4,1.326e-05
64.6,1.415e-05
64.8,1.508e-05
65.0,1.612e-05
65.2,1.688e-05
65.4,1.793e-05
65.6,1.969e-05
66.2,2.41e-05
66.4,2.56e-05
66.6,2.75e-05
66.8,2.97e-05
67.0,3.22e-05
67.2,3.5e-05
67.4,3.83e-05
67.6,4.21e-05
67.8,4.63e-05
68.0,5.1e-05
68.2,5.64e-05
68.4,6.26e-05
68.6,6.97e-05
68.8,7.76e-05
69.0,8.64e-05
69.2,9.59e-05
69.4,0.0001059
69.6,0.000116
69.8,0.0001267
70.0,0.0001377
