V(V),I(A)
-10.0,-9.3e-07
-9.8,-1.2e-06
-9.6,-1.15e-06
-9.4,-1.14e-06
-9.2,-1.14e-06
-9.0,-1.14e-06
-8.8,-1.13e-06
-8.6,-1e-06
-8.4,-1e-06
-8.2,-1.13e-06
-8.0,-1.11e-06
-7.8,-1.1e-06
-7.6,-1.09e-06
-7.4,-1.08e-06
-7.2,-1.07e-06
-7.0,-1.06e-06
-6.8,-1.05e-06
-6.6,-1.04e-06
-6.4,-1.02e-06
-6.2,-1.01e-06
-6.0,-1e-06
-5.8,-9.9e-07
-5.6,-9.8e-07
-5.4,-9.7e-07
-5.2,-9.6e-07
-5.0,-9.5e-07
-4.8,-9.4e-07
-4.6,-9.3e-07
-4.4,-9.2e-07
-4.2,-9.1e-07
-4.0,-9e-07
-3.8,-8.9e-07
-3.6,-8.8e-07
-3.4,-8.8e-07
-3.2,-8.6e-07
-3.0,-8.5e-07
-2.8,-7.2e-07
-2.6,-7.1e-07
-2.4,-8.3e-07
-2.2,-8.2e-07
-2.0,-8.1e-07
-1.8,-8e-07
-1.6,-7.9e-07
-1.4,-7.8e-07
-1.2,-7.7e-07
-1.0,-7.6e-07
-0.8,-7.5e-07
-0.6,-7.4e-07
-0.4,-7.4e-07
-0.2,-7.3e-07
0.0,-7.2e-07
0.2,-7.1e-07
0.4,-7.1e-07
0.6,-7e-07
0.8,-6.9e-07
1.0,-6.8e-07
1.2,-6.7e-07
1.4,-6.6e-07
1.6,-6.6e-07
1.8,-6.5e-07
2.0,-6.4e-07
2.2,-6.3e-07
2.4,-6.2e-07
2.6,-6.1e-07
2.8,-6e-07
3.0,-5.9e-07
3.2,-5.9e-07
3.4,-5.7e-07
3.6,-5.7e-07
3.8,-5.6e-07
4.0,-5.5e-07
4.2,-5.4e-07
4.4,-5.3e-07
4.6,-5.2e-07
4.8,-5.1e-07
5.0,-5e-07
5.2,-4.9e-07
5.4,-4.8e-07
5.6,-4.7e-07
5.8,-4.6e-07
6.0,-4.5e-07
6.2,-4.4e-07
6.4,-4.3e-07
6.6,-4.2e-07
6.8,-4e-07
7.0,-4e-07
7.2,-3.9e-07
7.4,-3.7e-07
7.6,-3.6e-07
7.8,-3.6e-07
8.0,-3.5e-07
8.2,-3.3e-07
8.4,-3.2e-07
8.6,-3e-07
8.8,-2.9e-07
9.0,-2.8e-07
9.2,-2.7e-07
9.4,-2.6e-07
9.6,-2.5e-07
9.8,-2.4e-07
10.0,-2.3e-07
10.2,-2.1e-07
10.4,-2e-07
10.6,-1.9e-07
10.8,-1.8e-07
11.0,-1.7e-07
11.2,-1.6e-07
11.4,-1.5e-07
11.6,-1.3e-07
11.8,-1.1e-07
12.0,-9e-08
12.2,-7e-08
12.4,-5e-08
12.6,-4e-08
12.8,-2e-08
13.0,1e-08
13.2,3e-08
13.4,7e-08
13.6,1.1e-07
13.8,1.5e-07
14.0,2.1e-07
14.2,2.7e-07
14.4,3.4e-07
14.6,4.2e-07
14.8,5.2e-07
15.0,6.2e-07
15.2,7.2e-07
15.4,8.3e-07
15.6,9.4e-07
15.8,1.05e-06
16.0,1.17e-06
16.2,1.3e-06
16.4,1.41e-06
16.6,1.53e-06
16.8,1.64e-06
17.0,1.76e-06
17.2,1.88e-06
17.4,2e-06
17.6,2.11e-06
17.8,2.23e-06
18.0,2.33e-06
18.2,2.45e-06
18.4,2.55e-06
18.6,2.68e-06
18.8,2.8e-06
19.0,2.96e-06
19.2,3.17e-06
19.4,3.47e-06
19.6,3.9e-06
19.8,4.44e-06
20.0,5.11e-06
20.2,5.9e-06
20.4,6.74e-06
20.6,7.69e-06
20.8,8.77e-06
21.0,9.89e-06
21.2,1.107e-05
21.4,1.242e-05
21.6,1.384e-05
21.8,1.537e-05
22.0,1.702e-05
22.2,1.879e-05
22.8,2.54e-05
23.0,2.79e-05
23.2,3.1e-05
23.4,3.42e-05
23.6,3.77e-05
23.8,4.16e-05
24.0,4.56e-05
24.2,4.97e-05
24.4,5.36e-05
24.6,5.76e-05
24.8,6.16e-05
25.0,6.55e-05
25.2,6.95e-05
25.4,7.33e-05
25.6,7.7e-05
25.8,8.08e-05
26.0,8.46e-05
26.2,8.81e-05
26.4,9.17e-05
26.6,9.52e-05
26.8,9.84e-05
27.0,0.0001016
27.2,0.0001048
27.4,0.000108
27.6,0.0001112
27.8,0.0001144
28.0,0.0001175
28.2,0.0001206
28.4,0.0001236
28.6,0.0001266
28.8,0.0001296
29.0,0.0001325
29.2,0.0001355
29.4,0.0001384
29.6,0.0001413
29.8,0.0001442
30.0,0.0001471
30.2,0.0001498
30.4,0.0001525
30.6,0.0001553
30.8,0.0001579
31.0,0.0001607
31.2,0.0001634
31.4,0.0001659
31.6,0.0001684
31.8,0.0001709
32.0,0.0001734
32.2,0.0001759
32.4,0.0001783
32.6,0.0001806
32.8,0.0001829
33.0,0.0001848
33.2,0.0001865
33.4,0.0001884
33.6,0.0001903
33.8,0.0001923
34.0,0.0001943
34.2,0.0001965
34.4,0.0001988
35.2,0.000211
35.4,0.000213
35.6,0.000216
35.8,0.00022
36.0,0.000223
36.2,0.000226
36.4,0.00023
36.6,0.000235
36.8,0.00024
37.0,0.000244
37.2,0.00025
37.4,0.000256
37.6,0.000261
37.8,0.000268
38.0,0.000275
38.2,0.000282
38.4,0.00029
38.6,0.000298
38.8,0.000307
39.0,0.000318
39.2,0.000328
39.4,0.000339
39.6,0.000352
39.8,0.000366
40.0,0.000382
