V(V),I(A)
6.0,-1.02e-06
6.2,-1e-06
6.4,-9.8e-07
6.6,-9.6e-07
6.8,-9.4e-07
7.0,-9.2e-07
7.2,-9e-07
7.4,-8.8e-07
7.6,-8.6e-07
7.8,-8.4e-07
8.0,-8.2e-07
8.2,-8e-07
8.4,-7.8e-07
8.6,-7.6e-07
8.8,-7.4e-07
9.0,-7.2e-07
9.2,-7e-07
9.4,-6.8e-07
9.6,-6.6e-07
9.8,-6.4e-07
10.0,-6.2e-07
10.2,-6e-07
10.4,-5.8e-07
10.6,-5.6e-07
10.8,-5.5e-07
11.0,-5.2e-07
11.2,-5e-07
11.4,-4.8e-07
11.6,-4.6e-07
11.8,-4.4e-07
12.0,-4.2e-07
12.2,-4e-07
12.4,-3.8e-07
12.6,-3.6e-07
12.8,-3.3e-07
13.0,-3.1e-07
13.2,-2.9e-07
13.4,-2.7e-07
13.6,-2.4e-07
13.8,-2.2e-07
14.0,-2e-07
14.2,-1.7e-07
14.4,-1.5e-07
14.6,-1.3e-07
14.8,-1e-07
15.0,7e-08
15.2,1e-07
15.4,-2e-08
15.6,0.0
15.8,2e-08
16.0,4e-08
16.2,6e-08
16.4,9e-08
16.6,1.1e-07
16.8,1.3e-07
17.0,1.5e-07
17.2,1.7e-07
17.4,1.9e-07
17.6,2.2e-07
17.8,2.4e-07
18.0,2.6e-07
18.2,2.8e-07
18.4,3e-07
18.6,3.3e-07
18.8,3.5e-07
19.0,3.7e-07
19.2,3.9e-07
19.4,4.1e-07
19.6,4.4e-07
19.8,4.6e-07
20.0,4.8e-07
20.2,5e-07
20.4,5.2e-07
20.6,5.4e-07
20.8,5.6e-07
21.0,5.8e-07
21.2,6e-07
21.4,6.1e-07
21.6,6.3e-07
21.8,6.4e-07
22.0,6.6e-07
22.2,6.8e-07
22.4,7e-07
22.6,7.2e-07
22.8,7.3e-07
23.0,7.5e-07
23.2,7.7e-07
23.4,7.9e-07
23.6,8.1e-07
23.8,8.2e-07
24.0,8.4e-07
24.2,8.5e-07
24.4,8.7e-07
24.6,8.8e-07
24.8,9e-07
25.0,9.2e-07
25.2,9.5e-07
25.4,9.8e-07
25.6,1.01e-06
25.8,1.03e-06
26.0,1.05e-06
26.2,1.07e-06
26.4,1.09e-06
26.6,1.1e-06
26.8,1.12e-06
27.0,1.14e-06
27.2,1.17e-06
27.4,1.2e-06
27.6,1.22e-06
27.8,1.25e-06
28.0,1.26e-06
28.2,1.28e-06
28.4,1.31e-06
28.6,1.34e-06
28.8,1.36e-06
29.0,1.38e-06
29.2,1.4e-06
29.4,1.43e-06
29.6,1.5e-06
29.8,1.54e-06
30.0,1.57e-06
30.2,1.6e-06
30.4,1.64e-06
30.6,1.67e-06
30.8,1.71e-06
31.0,1.74e-06
31.2,1.77e-06
31.4,1.8e-06
31.6,1.84e-06
31.8,1.89e-06
32.0,1.94e-06
32.2,1.99e-06
32.4,2.06e-06
32.6,2.13e-06
32.8,2.21e-06
33.0,2.31e-06
33.2,2.42e-06
33.4,2.54e-06
33.6,2.68e-06
33.8,2.84e-06
34.0,3.02e-06
34.2,3.2e-06
34.4,3.39e-06
34.6,3.57e-06
34.8,3.76e-06
35.0,3.94e-06
35.2,4.13e-06
35.4,4.31e-06
35.6,4.5e-06
35.8,4.7e-06
36.0,4.89e-06
36.2,5.07e-06
36.4,5.25e-06
36.6,5.43e-06
36.8,5.61e-06
37.0,5.81e-06
37.2,6e-06
37.4,6.2e-06
37.6,6.41e-06
37.8,6.66e-06
38.0,7.03e-06
38.2,7.55e-06
38.4,8.22e-06
38.6,9.09e-06
38.8,1.01e-05
39.0,1.125e-05
39.2,1.263e-05
39.4,1.408e-05
39.6,1.566e-05
39.8,1.732e-05
40.0,1.902e-05
40.6,2.46e-05
40.8,2.63e-05
41.0,2.85e-05
41.2,3.11e-05
41.4,3.41e-05
41.6,3.73e-05
41.8,4.1e-05
42.0,4.53e-05
42.2,5.03e-05
42.4,5.62e-05
42.6,6.13e-05
42.8,6.52e-05
43.0,6.89e-05
43.2,7.31e-05
43.4,7.8e-05
43.6,8.32e-05
43.8,8.88e-05
44.0,9.41e-05
44.2,9.97e-05
44.4,0.000105
44.6,0.0001101
44.8,0.0001153
45.0,0.0001205
45.2,0.0001253
45.4,0.0001291
45.6,0.0001342
45.8,0.0001401
46.0,0.0001448
46.2,0.0001494
46.4,0.0001538
46.6,0.0001583
46.8,0.0001627
47.0,0.0001672
47.2,0.0001718
47.4,0.0001762
47.6,0.0001805
47.8,0.0001847
48.0,0.0001885
48.2,0.0001925
48.4,0.0001964
49.2,0.000214
49.4,0.000217
49.6,0.00022
50.2,0.00023
50.8,0.000241
51.0,0.000244
51.2,0.000246
51.4,0.000249
51.6,0.000252
51.8,0.000256
52.0,0.000258
52.2,0.000262
52.4,0.000264
52.6,0.000267
52.8,0.000271
53.0,0.000274
53.2,0.000276
53.4,0.00028
53.6,0.000283
53.8,0.000286
54.0,0.00029
54.2,0.000293
54.4,0.000297
54.6,0.0003
54.8,0.000304
55.0,0.000308
55.2,0.000313
55.4,0.000318
55.6,0.000323
55.8,0.000328
56.0,0.000334
56.2,0.000341
56.4,0.000348
56.6,0.000355
56.8,0.000363
57.0,0.000371
57.2,0.00038
57.4,0.000389
57.6,0.000399
57.8,0.00041
58.0,0.000421
58.2,0.000434
58.4,0.000447
58.6,0.000461
58.8,0.000477
59.0,0.000493
59.2,0.000511
59.4,0.00053
59.6,0.000553
59.8,0.000577
60.0,0.000602
